"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"server.ip";"server.port";"client.ip";"client.port";"request.protocol";"request.operation";"request.detail";"http.request.secure";"http.request.method";"http.request.path";"http.request.queryParameters";"http.request.headers";"http.request.cookies";"http.response.headers";"response.status";"response.statusCode";"response.detail";"response.elapsedTime";"response.elapsedTimeUnits";"component";"realm"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26118";"2023-06-11T22:43:00.268Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26116";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59732";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26125";"2023-06-11T22:43:00.286Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26123";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59732";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26136";"2023-06-11T22:43:00.307Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26133";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59731";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/services/rest";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26138";"2023-06-11T22:43:00.308Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26132";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59733";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26143";"2023-06-11T22:43:00.326Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26141";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59733";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26151";"2023-06-11T22:43:00.343Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26148";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59733";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26153";"2023-06-11T22:43:00.343Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26149";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59731";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26155";"2023-06-11T22:43:00.352Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26134";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59732";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/services/rest";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"47";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26164";"2023-06-11T22:43:00.367Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26162";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59732";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26173";"2023-06-11T22:43:00.431Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26167";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59732";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26177";"2023-06-11T22:43:00.433Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26175";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59731";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26179";"2023-06-11T22:43:00.433Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26174";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59733";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/commontasks";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26228";"2023-06-11T22:43:18.130Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26226";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59763";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26236";"2023-06-11T22:43:18.150Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26231";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59763";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26238";"2023-06-11T22:43:18.150Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26234";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59764";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26246";"2023-06-11T22:43:18.285Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26244";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59763";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"56";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26248";"2023-06-11T22:43:18.296Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26243";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59764";"CREST";"ACTION";"{""action"":""getCreatableTypes""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services";"{""_action"":[""getCreatableTypes""],""forUI"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"67";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26265";"2023-06-11T22:43:19.511Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26263";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59764";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26273";"2023-06-11T22:43:19.530Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26268";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59764";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26275";"2023-06-11T22:43:19.530Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26271";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59763";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26288";"2023-06-11T22:43:19.655Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26284";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59769";"CREST";"ACTION";"{""action"":""getAllTypes""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{""_action"":[""getAllTypes""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26290";"2023-06-11T22:43:19.656Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26285";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59771";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26292";"2023-06-11T22:43:19.658Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-26286";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59763";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"4";"MILLISECONDS";"Config";"/Users"
